"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-10-30",,,,,"0.00","0.0","0.0","68","50","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-10-31",,,,,"0.00","0.0","0.0","64","46","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-01",,,,,"0.00","0.0","0.0","45","31","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-02",,,,,"0.73","0.0","0.0","47","35","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-03",,,,,"0.00","0.0","0.0","44","32","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-04",,,,,"0.66","0.4","0.0","42","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-05",,,,,"0.00","0.0","0.0","44","31","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-06",,,,,"0.00","3.0","1.0","40","31","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-07",,,,,"0.89","0.0","0.0","42","32","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-08",,,,,"0.50","0.0","0.0","42","32","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-09",,,,,"0.00","0.0","0.0","43","35","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-10",,,,,"0.23","0.0","0.0","45","35","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-11",,,,,"0.00","0.0","0.0","42","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-12",,,,,"0.00","0.0","0.0","39","29","31",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-13",,,,,"0.00","0.0","0.0","37","28","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-14",,,,,"0.00","0.0","0.0","33","24","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-15",,,,,"0.00","0.0","0.0","33","21","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-16",,,,,"0.00","0.0","0.0","33","22","29",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-17",,,,,"0.00","0.0","0.0","36","18","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-18",,,,,"0.00","0.0","0.0","34","21","31",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-19",,,,,"0.18","3.7","4.0","34","23","32",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-20",,,,,"0.00","0.0","0.0","44","16","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-21",,,,,"0.00","0.0","0.0","42","18","30",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-22",,,,,"0.00","0.0","0.0","39","18","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-23",,,,,"0.00","0.0","0.0","37","18","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-24",,,,,"0.00","0.0","0.0","38","20","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-25",,,,,"0.00","0.0","0.0","38","22","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-26",,,,,"0.90","0.7","1.0","38","30","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-27",,,,,"0.00","0.0","0.0","46","32","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-28",,,,,"0.00","0.0","0.0","42","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-29",,,,,"0.00","0.0","0.0","46","34","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-30",,,,,"0.00","0.0","0.0","44","31","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1914-12-31",,,,,"0.00","0.0","0.0","43","29","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-01",,,,,"0.00",,,"73","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-02",,,,,"0.45",,,"63","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-03",,,,,"0.00",,,"64","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-04",,,,,"0.02",,,"61","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-05",,,,,"0.00",,,"70","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-06",,,,,"0.00",,,"59","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-07",,,,,"0.29",,,"63","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-08",,,,,"0.00",,,"69","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-09",,,,,"0.00",,,"75","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-10",,,,,"0.00",,,"75","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-11",,,,,"0.00",,,"68","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-12",,,,,"0.19",,,"58","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-13",,,,,"0.00",,,"60","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-14",,,,,"0.00",,,"72","32",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-15",,,,,"0.00",,,"82","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-16",,,,,"0.00",,,"85","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-17",,,,,"0.00",,,"85","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-18",,,,,"0.00",,,"85","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-19",,,,,"0.00",,,"81","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-20",,,,,"0.00",,,"77","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-21",,,,,"0.00",,,"70","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-22",,,,,"0.00",,,"69","34",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-23",,,,,"0.14",,,"61","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-24",,,,,"0.00",,,"58","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-25",,,,,"0.27",,,"66","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-26",,,,,"0.00",,,"80","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-27",,,,,"0.00",,,"85","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-28",,,,,"0.00",,,"91","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-29",,,,,"0.00",,,"62","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-04-30",,,,,"0.00",,,"55","31",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-01",,,,,"0.00","0.0","0.0","52","30",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-02",,,,,"0.11","0.0","0.0","65","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-03",,,,,"0.00","0.0","0.0","69","32",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-04",,,,,"0.00","0.0","0.0","73","36",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-05",,,,,"0.08","0.0","0.0","76","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-06",,,,,"0.00","0.0","0.0","79","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-07",,,,,"0.00","0.0","0.0","77","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-08",,,,,"0.00","0.0","0.0","70","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-09",,,,,"1.22","0.0","0.0","59","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-10",,,,,"0.15","0.0","0.0","67","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-11",,,,,"0.21","0.0","0.0","65","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-12",,,,,"0.04","0.0","0.0","70","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-13",,,,,"0.04","0.0","0.0","64","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-14",,,,,"0.04","0.0","0.0","58","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-15",,,,,"0.00","0.0","0.0","70","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-16",,,,,"0.00","0.0","0.0","69","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-17",,,,,"0.28","0.0","0.0","62","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-18",,,,,"0.00","0.0","0.0","63","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-19",,,,,"0.03","0.0","0.0","68","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-20",,,,,"0.00","0.0","0.0","63","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-21",,,,,"0.00","0.0","0.0","65","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-22",,,,,"0.00","0.0","0.0","72","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-23",,,,,"0.61","0.0","0.0","67","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-24",,,,,"0.10","0.0","0.0","59","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-25",,,,,"0.00","0.0","0.0","66","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-26",,,,,"0.00","0.0","0.0","81","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-27",,,,,"0.00","0.0","0.0","81","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-28",,,,,"0.04","0.0","0.0","75","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-29",,,,,"0.00","0.0","0.0","82","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-30",,,,,"0.00","0.0","0.0","80","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-05-31",,,,,"0.00","0.0","0.0","83","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-01",,,,,"0.00","0.0","0.0","76","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-02",,,,,"0.00","0.0","0.0","76","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-03",,,,,"0.00","0.0","0.0","78","39",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-04",,,,,"0.00","0.0","0.0","87","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-05",,,,,"0.00","0.0","0.0","94","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-06",,,,,"0.00","0.0","0.0","96","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-07",,,,,"0.00","0.0","0.0","92","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-08",,,,,"0.00","0.0","0.0","89","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-09",,,,,"0.00","0.0","0.0","77","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-10",,,,,"0.00","0.0","0.0","68","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-11",,,,,"0.14","0.0","0.0","64","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-12",,,,,"0.00","0.0","0.0","81","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-13",,,,,"0.00","0.0","0.0","87","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-14",,,,,"0.00","0.0","0.0","87","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-15",,,,,"0.00","0.0","0.0","84","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-16",,,,,"0.11","0.0","0.0","85","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-17",,,,,"0.00","0.0","0.0","86","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-18",,,,,"0.00","0.0","0.0","79","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-19",,,,,"0.00","0.0","0.0","78","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-20",,,,,"0.00","0.0","0.0","86","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-21",,,,,"0.00","0.0","0.0","90","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-22",,,,,"0.00","0.0","0.0","89","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-23",,,,,"0.00","0.0","0.0","81","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-24",,,,,"0.00","0.0","0.0","75","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-25",,,,,"0.00","0.0","0.0","70","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-26",,,,,"0.00","0.0","0.0","79","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-27",,,,,"0.00","0.0","0.0","86","61",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-28",,,,,"0.00","0.0","0.0","94","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-29",,,,,"0.00","0.0","0.0","98","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-06-30",,,,,"0.00","0.0","0.0","99","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-01",,,,,"0.00","0.0","0.0","99","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-02",,,,,"0.00","0.0","0.0","98","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-03",,,,,"0.00","0.0","0.0","96","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-04",,,,,"0.09","0.0","0.0","94","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-05",,,,,"0.00","0.0","0.0","83","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-06",,,,,"0.02","0.0","0.0","70","56",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-07",,,,,"0.00","0.0","0.0","82","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-08",,,,,"0.06","0.0","0.0","76","58",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-09",,,,,"0.00","0.0","0.0","85","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-10",,,,,"0.00","0.0","0.0","86","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-11",,,,,"0.00","0.0","0.0","88","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-12",,,,,"0.00","0.0","0.0","87","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-13",,,,,"0.00","0.0","0.0","78","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-14",,,,,"0.00","0.0","0.0","82","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-15",,,,,"0.00","0.0","0.0","86","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-16",,,,,"0.00","0.0","0.0","80","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-17",,,,,"0.10","0.0","0.0","88","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-18",,,,,"0.00","0.0","0.0","93","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-19",,,,,"0.00","0.0","0.0","97","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-20",,,,,"0.00","0.0","0.0","98","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-21",,,,,"0.00","0.0","0.0","99","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-22",,,,,"0.00","0.0","0.0","102","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-23",,,,,"0.00","0.0","0.0","102","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-24",,,,,"0.00","0.0","0.0","101","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-25",,,,,"0.00","0.0","0.0","95","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-26",,,,,"0.00","0.0","0.0","87","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-27",,,,,"0.00","0.0","0.0","85","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-28",,,,,"0.00","0.0","0.0","85","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-29",,,,,"0.00","0.0","0.0","82","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-30",,,,,"0.00","0.0","0.0","79","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-07-31",,,,,"0.00","0.0","0.0","89","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-01",,,,,"0.00","0.0","0.0","94","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-02",,,,,"0.00","0.0","0.0","91","65",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-03",,,,,"0.00","0.0","0.0","88","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-04",,,,,"0.00","0.0","0.0","89","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-05",,,,,"0.00","0.0","0.0","89","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-06",,,,,"0.00","0.0","0.0","88","47",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-07",,,,,"0.00","0.0","0.0","86","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-08",,,,,"0.00","0.0","0.0","90","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-09",,,,,"0.00","0.0","0.0","94","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-10",,,,,"0.00","0.0","0.0","87","49",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-11",,,,,"0.00","0.0","0.0","91","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-12",,,,,"0.00","0.0","0.0","92","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-13",,,,,"0.00","0.0","0.0","93","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-14",,,,,"0.00","0.0","0.0","94","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-15",,,,,"0.00","0.0","0.0","96","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-16",,,,,"0.00","0.0","0.0","91","57",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-17",,,,,"0.00","0.0","0.0","94","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-18",,,,,"0.00","0.0","0.0","97","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-19",,,,,"0.00","0.0","0.0","100","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-20",,,,,"0.00","0.0","0.0","99","53",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-21",,,,,"0.00","0.0","0.0","95","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-22",,,,,"0.00","0.0","0.0","96","50",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-23",,,,,"0.00","0.0","0.0","91","54",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-24",,,,,"0.00","0.0","0.0","96","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-25",,,,,"0.00","0.0","0.0","97","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-26",,,,,"0.00","0.0","0.0","97","57",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-27",,,,,"0.00","0.0","0.0","98","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-28",,,,,"0.00","0.0","0.0","100","51",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-29",,,,,"0.00","0.0","0.0","101","52",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-30",,,,,"0.00","0.0","0.0","90","55",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-08-31",,,,,"0.00","0.0","0.0","85","48",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-01",,,,,"0.00","0.0","0.0","85","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-02",,,,,"0.00","0.0","0.0","89","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-03",,,,,"0.00","0.0","0.0","92","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-04",,,,,"0.00","0.0","0.0","95","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-05",,,,,"0.00","0.0","0.0","91","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-06",,,,,"0.00","0.0","0.0","85","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-07",,,,,"0.00","0.0","0.0","87","40",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-08",,,,,"0.00","0.0","0.0","89","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-09",,,,,"0.00","0.0","0.0","75","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-10",,,,,"0.00","0.0","0.0","75","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-11",,,,,"0.00","0.0","0.0","69","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-12",,,,,"0.00","0.0","0.0","63","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-13",,,,,"0.00","0.0","0.0","82","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-14",,,,,"0.00","0.0","0.0","91","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-15",,,,,"0.00","0.0","0.0","92","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-16",,,,,"0.00","0.0","0.0","93","45",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-17",,,,,"0.00","0.0","0.0","91","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-18",,,,,"0.00","0.0","0.0","90","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-19",,,,,"0.00","0.0","0.0","88","42",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-20",,,,,"0.00","0.0","0.0","90","44",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-21",,,,,"0.00","0.0","0.0","84","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-22",,,,,"0.00","0.0","0.0","81","38",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-23",,,,,"0.10","0.0","0.0","70","37",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-24",,,,,"0.00","0.0","0.0","71","46",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-25",,,,,"0.00","0.0","0.0","82","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-26",,,,,"0.00","0.0","0.0","75","41",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-27",,,,,"0.00","0.0","0.0","74","43",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-28",,,,,"0.00","0.0","0.0","82","35",,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","1915-09-29",,,,,"0.00","0.0","0.0","85","35",,,,,,,,,
